7.044083148028582286e+01,2.647553431228346077e-01,6.305653393488962477e-01
7.280298490140940260e+01,2.726832727914617616e-01,7.785067569427143175e-01
7.037479489654194253e+01,2.811814195421209472e-01,6.039859189238441228e-01
7.343241675785486677e+01,2.146193396451846203e-01,7.581734747303274791e-01
6.646638305099301647e+01,2.052870993422351853e-01,9.546325784786208191e-02
7.196091086069013443e+01,3.350579163300881902e-01,8.411121928989420127e-01
6.738011347488524905e+01,1.217008407817496418e-01,2.804230518497929925e-03
6.503549344478861371e+01,3.263654575161055171e-01,1.519041747275553522e-01
7.001839482986126484e+01,3.383984177001604365e-01,7.480304382189960632e-01
7.167755785383242539e+01,2.621127647132530103e-01,6.885579206444574218e-01
6.965174257321500306e+01,2.638761239587459340e-01,4.881853461523636417e-01
6.823736604619307400e+01,3.624159160779534261e-01,4.658233795577396696e-01
7.089744597170340512e+01,2.348547980845976657e-01,6.068080293802506908e-01
7.034604949813619612e+01,2.609731004148767575e-01,4.582648021165565133e-01
7.027306776767167662e+01,3.388400798494944910e-01,6.911920040163623824e-01
6.909887873249805068e+01,2.808259249128217672e-01,5.633017694936656161e-01
6.863072054588258197e+01,3.496567203055020445e-01,5.485337183031750996e-01
6.746990676024356048e+01,2.038125456783267675e-01,1.777703137896751162e-01
7.223193857550135988e+01,3.104635340094540341e-01,9.289688552517488818e-01
6.599875932182324334e+01,2.203269387464448781e-01,1.418263505446700212e-01
7.007288605833431916e+01,2.408710105097041643e-01,5.644400007067147396e-01
7.171765534986511170e+01,2.453649656206678964e-01,6.132860405957232253e-01
7.076968618824773216e+01,2.557715628475881742e-01,5.853811438652755106e-01
6.794187129587980678e+01,1.586239364601029211e-01,2.125938065648310671e-01
7.336930782761440639e+01,2.561391666857129046e-01,6.868119802272029117e-01
6.978208738883834883e+01,2.842353925107850565e-01,6.265709732246530494e-01
6.897509302911468865e+01,2.665811339131101687e-01,5.008216245242307352e-01
6.942725235695846209e+01,2.987457868091680790e-01,4.911190909852654052e-01
6.826412191580128308e+01,2.873825268043836978e-01,3.482246659886720219e-01
7.078606586122643307e+01,2.993835098888044111e-01,6.456906442526302303e-01
6.921739188823536892e+01,3.850104484164500462e-01,7.538972866277329210e-01
7.000422939082523044e+01,2.674003138654955092e-01,6.301323871159900669e-01
7.022866025364812970e+01,2.132989890138502487e-01,5.089230966597828587e-01
7.304427998538764655e+01,2.337815821670648220e-01,7.520108119909540978e-01
6.848544551828119609e+01,3.265647151022469385e-01,5.776089722516823954e-01
7.305576252811398774e+01,2.864926701008128074e-01,8.232734416896976271e-01
6.979215057076889650e+01,2.545886178870111483e-01,5.180905917966951435e-01
7.371533709457902717e+01,2.897553631679025132e-01,7.962716508446407992e-01
6.784986518600200611e+01,1.620585782873847636e-01,1.373386474238226795e-01
6.670993853359004788e+01,2.846432222677263146e-01,2.308130076381923468e-01
6.976555787493859384e+01,2.892917196335004215e-01,4.379077594609556145e-01
7.149783710625135313e+01,3.025343603034341133e-01,7.833105714536361397e-01
6.960880625312955772e+01,1.421588844194809631e-01,2.416411476579984341e-01
6.998611779716188153e+01,4.171141903279510510e-01,8.098099776053926391e-01
7.105051120639676299e+01,3.303523583462758539e-01,8.087262403420797385e-01
6.603981035328385474e+01,2.358896961132834480e-01,8.028450126680736210e-02
6.883397176838033715e+01,2.598860715546977840e-01,4.994526862408218970e-01
7.095972935364554246e+01,2.502247829936892765e-01,5.917275926667640018e-01
6.933924917653391162e+01,3.649258019577191203e-01,7.426856980639277017e-01
6.845247260773581388e+01,1.490311893602263016e-01,1.798167685803035987e-01
7.265541487834215673e+01,3.493484494219361025e-01,9.345083994543239569e-01
6.815452811816054179e+01,2.346560890526422083e-01,3.028914302741535503e-01
6.957059865206841209e+01,2.535230861268568114e-01,5.093551739777311127e-01
7.017877191138475723e+01,2.291689695123635684e-01,4.332825098132744301e-01
7.294615232339477018e+01,2.955996033441712356e-01,8.695593307725564269e-01
7.159839010882113541e+01,2.398275143467148152e-01,5.991406539113268703e-01
7.204066234551582681e+01,3.440409184207475768e-01,8.434551124044632475e-01
7.199797305081122545e+01,3.285765595194979349e-01,8.432105554465010311e-01
6.925284486148044039e+01,2.747041486175920144e-01,5.269990255554226621e-01
7.261961419450909716e+01,2.941505635819235409e-01,7.426173363264576555e-01
6.986183633437177321e+01,2.898515375297224805e-01,5.473152680382656898e-01
6.824087048902748620e+01,2.611975168754412380e-01,4.386977606223765314e-01
6.889884131777199627e+01,2.577406618816776573e-01,4.400804393200591913e-01
7.029439817722611394e+01,2.885246576990966316e-01,7.050864756576717962e-01
6.823093697192111051e+01,2.694715791668862992e-01,3.716759244928555805e-01
7.397532898755346764e+01,2.865145553759304020e-01,9.584510307610922819e-01
7.094029002634103165e+01,3.070598665328472254e-01,7.422186530428376283e-01
7.216862087542897086e+01,3.597227345685025668e-01,8.986404327924897295e-01
7.154050331832308984e+01,2.321435893230140712e-01,6.192104975663064170e-01
7.192584094700319497e+01,2.988664993602258013e-01,7.849088530670413899e-01
6.774136945085874117e+01,1.842233944968406922e-01,2.091951974637781264e-01
6.940106186605552807e+01,3.246455323205530985e-01,5.240581356766438326e-01
7.184101801460091963e+01,2.163038221255824400e-01,5.401737440060031537e-01
7.174814916692902500e+01,2.933291031571909624e-01,8.154395572683446058e-01
6.965090538530870390e+01,2.397897194223881645e-01,4.948088168849127388e-01
7.020687061251915395e+01,3.320875003936062386e-01,6.393367251128317941e-01
7.226610105362425429e+01,3.122197873417298375e-01,8.485693685924146079e-01
6.811917906178494775e+01,1.812415435678225439e-01,2.351101479293843388e-01
6.623117583122301255e+01,3.595378362657044025e-01,2.232364242010377309e-01
7.096148321161729200e+01,1.590760879884649259e-01,2.656750506653677846e-01
7.062148161837264126e+01,3.514167601878628311e-01,7.679535620086919145e-01
6.913414269874681395e+01,9.579441801796721723e-02,1.391194040919813135e-01
7.545339672610857917e+01,2.582916468600598425e-01,9.610149920111452637e-01
6.891844419156416279e+01,2.629657884258194689e-01,4.278979288709199302e-01
7.279692487855939476e+01,2.093180495656095097e-01,7.054336620635909272e-01
7.020889773981664916e+01,1.732604006009264008e-01,3.016338565146183259e-01
7.228791999806165336e+01,3.673460995207117330e-01,9.243433261390017197e-01
7.193637577855466247e+01,1.549217125342448320e-01,4.490611333891290635e-01
7.159987150952986212e+01,3.425319152129309153e-01,7.871895917649394114e-01
7.173633690654399686e+01,3.727833956197652010e-01,8.867802551603507499e-01
7.198928245927628211e+01,2.389354249368028649e-01,6.965693515214463893e-01
7.176383702655746788e+01,2.775363993388325068e-01,8.500798743831783355e-01
6.884756486352056015e+01,3.781875254899591532e-01,5.731316398189663097e-01
6.899515369273127874e+01,2.863857645036023691e-01,4.892323822821222912e-01
6.869557807641160707e+01,2.985697358384574729e-01,5.738390168446987349e-01
6.831738282227074421e+01,2.463174626980504101e-01,3.910725230251477225e-01
6.859528479409304680e+01,2.544981668361739890e-01,2.613496930640185623e-01
7.057479816861949473e+01,2.760468182826122940e-01,6.156898025445056710e-01
6.714899371957091034e+01,3.068542493017182848e-01,3.663599578660868272e-01
7.098206516467938343e+01,2.745820358897456681e-01,6.387213183358770863e-01
7.171816173853841292e+01,2.355793001803926368e-01,5.631100110517515134e-01
7.042240768409696727e+01,3.563571534569068278e-01,8.152845917175313151e-01
6.786671668814827285e+01,2.792417301384991224e-01,4.195201386784452313e-01
6.960033532016531410e+01,3.784800689462937129e-01,6.908384030324630221e-01
7.021227585053155451e+01,2.735735252115147897e-01,5.560341611901847836e-01
7.178709422102762971e+01,2.973705788861596977e-01,8.081406545629612470e-01
7.091404266145445945e+01,2.406988928033295116e-01,6.077815108452051529e-01
7.327644572408384249e+01,2.480492166814514121e-01,8.043494375963438081e-01
7.154342709050713722e+01,2.945492134690329000e-01,7.650210800472632133e-01
7.216646463645140841e+01,3.189266681772133794e-01,8.845430299860108647e-01
6.983369079821393655e+01,3.367865366260529569e-01,6.573145676359111178e-01
7.338120657064597196e+01,2.306492965337218759e-01,7.138040739192232920e-01
6.976729676098463528e+01,3.350442122806870926e-01,5.424178439255389339e-01
7.048104143340698613e+01,2.267841660388148495e-01,5.579190103744711138e-01
7.200631822665684467e+01,3.566849492418653345e-01,8.198786514845164408e-01
6.791700807744352630e+01,2.691809014347874562e-01,3.793077517763109308e-01
7.143617173442358137e+01,2.656630445430347431e-01,6.678411505355019706e-01
7.077025998244255334e+01,1.565664620909733018e-01,3.631777496062407184e-01
7.026338378875176716e+01,2.965112298348307474e-01,6.183100282921805135e-01
6.939768914891206464e+01,2.073777195561828102e-01,4.426493967013872544e-01
6.948677021673459819e+01,3.719177516146740525e-01,5.975425230805906374e-01
6.922213739284315182e+01,2.984884083526066489e-01,5.237988744158355026e-01
7.070829268061035577e+01,2.082493200144761858e-01,3.917491224800950800e-01
7.110133571132817565e+01,3.447137761600274075e-01,8.482930612644530299e-01
7.079494152459119505e+01,3.256406650129644031e-01,6.915185020081562328e-01
7.115131466470377575e+01,3.014262749163692523e-01,7.192955490887136261e-01
6.817927450600126349e+01,2.274884040375216299e-01,3.872510491986455583e-01
6.909545132444068827e+01,1.427235634601348169e-01,1.487728918393071420e-01
7.036973545450452150e+01,2.200819829810213013e-01,3.698108787038307255e-01
7.085019947504119386e+01,2.442097976037574669e-01,5.244125517142227411e-01
6.599359198151138628e+01,4.053106048836769837e-01,2.941851716036953945e-01
7.199832578674011074e+01,2.252489072641700452e-01,6.527908305076227657e-01
6.641663465893304874e+01,2.180109945470422861e-01,8.242706687313239300e-02
6.749332745939291556e+01,3.055206642775107340e-01,5.053594648339405637e-01
6.962258932198626837e+01,2.295944502501534590e-01,5.345952093834459573e-01
7.289706215129562850e+01,2.470560247406388688e-01,7.308111933986067843e-01
7.272579922543651776e+01,3.732614644291820660e-01,9.134006565490276897e-01
7.115251296960545346e+01,3.036882682241077158e-01,7.017213429800068791e-01
7.091052175995893947e+01,2.879410016591256172e-01,7.080222356693570696e-01
7.156575817538207218e+01,2.516801988848959559e-01,6.443653331460292844e-01
7.080897764689845530e+01,3.019827978371906751e-01,7.285256138909526058e-01
7.003804660077231858e+01,2.828339948694746919e-01,6.101566379843785803e-01
7.114544124186168972e+01,3.412256874817786167e-01,9.045369738238699941e-01
7.643506296857007953e+01,2.765167110754547242e-01,9.901678197187495645e-01
7.132055754945220372e+01,3.019678842405164043e-01,6.982195053829817200e-01
7.225282325636342762e+01,2.496748062946622659e-01,7.880062570491304097e-01
6.969864798125644256e+01,2.903463201733167964e-01,5.973393387975168833e-01
6.929562393875042403e+01,1.479628505198687938e-01,1.789366970841838045e-01
7.201798046475488491e+01,2.552369156603583877e-01,6.942604173337320050e-01
6.967457456919709102e+01,2.224146074165834486e-01,5.175928177169061284e-01
6.882857969773343143e+01,3.144635236765755404e-01,5.193317988362697868e-01
6.884244389340503290e+01,2.348206686374036123e-01,4.439893589407060137e-01
7.288691014171199356e+01,2.880898055521065593e-01,8.434393355217620902e-01
6.881799104075865614e+01,2.596093980379323152e-01,3.844306000829038616e-01
7.230038869816095826e+01,2.469239291388593827e-01,7.155109158195710473e-01
7.208378864375538342e+01,2.943923019580038103e-01,8.279980988543964582e-01
7.011030633833657078e+01,2.730951777341816267e-01,4.492884521230421369e-01
6.977564036939253356e+01,1.968662965714773894e-01,4.774986930360219928e-01
6.871268395047715671e+01,2.605806703007529368e-01,5.271808858301467726e-01
6.945474504417911987e+01,1.924938601916441339e-01,3.343300798848209410e-01
7.054386095105151355e+01,2.369712074659546808e-01,4.475472176926783008e-01
6.898387208423812922e+01,2.257934752833969938e-01,2.406973033668520223e-01
6.885305073983300872e+01,2.959425072924289357e-01,4.162433765714482203e-01
6.925545826973758778e+01,1.056544705961636466e-01,2.296059296248985082e-01
6.580019951824046132e+01,2.007828058430526641e-01,3.963356521821738421e-02
7.131256847906959706e+01,3.373401391792600901e-01,9.019066621595642763e-01
7.169041214662313166e+01,2.842120465887666980e-01,7.789156619613905042e-01
7.362024392534506489e+01,2.584198061083658460e-01,7.759428591115530294e-01
6.770838106714215598e+01,2.173951548284173696e-01,1.826311434758930430e-01
7.160541688428250495e+01,3.128781779436651256e-01,7.757989580978152944e-01
7.195371043604440331e+01,2.735690112314273503e-01,7.676140163314226772e-01
6.923462709282732419e+01,3.089164924983547889e-01,5.466461243283214921e-01
6.860774048463223096e+01,2.494825786398401080e-01,3.867124448088369304e-01
7.131787493997138938e+01,2.926228341986801817e-01,7.376821669330900777e-01
7.232323430086829319e+01,3.180288194006874458e-01,8.368099454283253191e-01
7.193542055360099141e+01,3.198988063282481309e-01,7.103229611351240536e-01
7.391828772651544455e+01,3.364154820819130753e-01,9.600569837282548757e-01
6.948704557575689478e+01,2.888044122804896419e-01,7.022828243051089103e-01
7.134599327608306396e+01,2.776202250319321774e-01,7.074131134544108246e-01
6.839488576000721309e+01,2.790514096084737439e-01,3.965998509685361162e-01
7.168879509760888880e+01,2.309589389048976593e-01,6.249406826871807263e-01
7.105216002493577321e+01,2.330555537677254652e-01,5.784096815642049139e-01
6.679173416089248860e+01,3.087247076282170211e-01,3.427643061693245174e-01
6.742671115016449335e+01,2.161226827704537667e-01,2.495224409055277204e-01
7.212513416438639524e+01,3.381176151603536573e-01,8.893020632470193254e-01
6.834947728586672611e+01,2.924942837867815504e-01,4.348283093790545895e-01
7.241851535455310795e+01,2.583594171433848397e-01,7.776797173160348020e-01
7.122448442439379335e+01,3.236389436559919952e-01,7.832085976257668891e-01
6.915657296800557674e+01,2.117613268550849193e-01,1.746053193853202012e-01
7.036788152997668533e+01,2.281799465032990359e-01,5.476400143250418351e-01
6.825613112679039318e+01,2.227097596858639006e-01,3.687977354731595270e-01
6.872766537778994689e+01,3.212741789038627838e-01,5.407947431160724516e-01
7.142678715346156082e+01,2.370610755013898008e-01,5.210881271168938955e-01
7.131491656111685984e+01,2.628529584387113704e-01,5.619733592699553970e-01
7.077246971734498970e+01,3.359488365392889753e-01,7.543186458023308782e-01
6.766682747817985444e+01,2.455864710361830572e-01,2.471081533704446442e-01
6.842707899670858751e+01,2.968667113797278656e-01,4.830536477234242398e-01
7.008134359788192569e+01,3.656567082883800945e-01,7.648282562511399263e-01
7.221155135947986992e+01,2.891625236141775468e-01,8.129163432900518016e-01
7.186597333025089540e+01,3.088691907094674449e-01,8.258027889116169584e-01
6.927631787331570479e+01,2.417075928365437498e-01,4.063752183971567900e-01
7.244614472922300763e+01,3.376328352347326978e-01,9.337138749228458545e-01
6.965061436587058097e+01,2.383596657125401919e-01,5.595756555384890918e-01
7.132668138970824145e+01,2.979317341426894750e-01,7.170170154793511497e-01
7.297666476192198104e+01,2.825893646688202310e-01,8.833075685513107622e-01
6.845849156293944304e+01,2.978102953880519821e-01,5.851018140703083681e-01
