7.062457902296458201e+01,3.428530241459031291e-01,7.150798031106417874e-01
7.020772665093610954e+01,3.222107776370465859e-01,5.959693189796795298e-01
6.810125721615227690e+01,3.518510138864686110e-01,4.894046132272313887e-01
6.910652300512003876e+01,3.436565615622623193e-01,5.344691329244686262e-01
6.999574380819768749e+01,3.423654046633561321e-01,6.298734687917498798e-01
7.045257874336557791e+01,3.566132695091536187e-01,6.813387444814947846e-01
7.066598851626567068e+01,3.368885574036383779e-01,6.373625774170416092e-01
7.053482102144538146e+01,3.533852793737212727e-01,6.990570052670748158e-01
7.051581929121961423e+01,3.794291082547179839e-01,7.493323545573804534e-01
6.760077016871900923e+01,3.363496867794901757e-01,3.531473241787378425e-01
6.900274466945678853e+01,3.544035148727231466e-01,5.626881087636000922e-01
7.002009710687514144e+01,3.253953152012501460e-01,5.844237734171892074e-01
6.963864430608535372e+01,3.361944449961186132e-01,5.854128814668770886e-01
6.881230328016165743e+01,3.717383498579671097e-01,5.923377181047164708e-01
7.008213231106753938e+01,3.492948821756128863e-01,6.448189406014237512e-01
6.809821233686818687e+01,3.600985148106248812e-01,4.559540341014714504e-01
7.054071330199180068e+01,3.258240462162035889e-01,6.368389277632282575e-01
6.802835321584875317e+01,3.695028610482972709e-01,5.182657717460943392e-01
7.062832565667757478e+01,3.343642889689390496e-01,6.568028831843224502e-01
7.087056216619322413e+01,3.055794715147483465e-01,5.899943431546165185e-01
7.015371553772109792e+01,3.459851035716969836e-01,6.706775084867634407e-01
7.051434924527445958e+01,3.804140003171253004e-01,7.364475722640766442e-01
7.081249998359912468e+01,3.429251145927600386e-01,6.660367095373729285e-01
7.056891528086022447e+01,3.489704635260362231e-01,6.809380011267588406e-01
7.053175302848181616e+01,3.991541432790541855e-01,8.111225785199265292e-01
7.144528633402543960e+01,3.323397588240025180e-01,7.828531483258250878e-01
6.848967250972128795e+01,3.186802756750911625e-01,4.409151008208954670e-01
6.980285994496260571e+01,3.668632898097616835e-01,6.457618150006994018e-01
6.790336310990302593e+01,3.577063471117123417e-01,4.930716377278262508e-01
7.060269008898146126e+01,3.667642721943839001e-01,6.993456500911263696e-01
6.866096592268547738e+01,3.145878413597149592e-01,3.882334439799295933e-01
6.860078871628303432e+01,3.469841467326759687e-01,4.782608437112827460e-01
6.989660891126835907e+01,3.639185579221309030e-01,6.811270974011776058e-01
7.047139698429154464e+01,3.379499471134564947e-01,6.764476387560469650e-01
6.894230353516088883e+01,3.302418589695669815e-01,4.812770045910932937e-01
6.948392071149886817e+01,2.840095053442297512e-01,4.277152661181817805e-01
7.222431353620848427e+01,3.778986303987006967e-01,8.701776823054583332e-01
6.962116731726248986e+01,3.535315212920756567e-01,6.183281220696019709e-01
7.108736897359786155e+01,3.286309036842699483e-01,6.842519114747025455e-01
7.036053130536870981e+01,3.088080734189372900e-01,5.949172157543231032e-01
6.981055847339335685e+01,3.693696002035425363e-01,6.194169561685909375e-01
6.871442703636492411e+01,3.334039862828444556e-01,4.349430661062504422e-01
6.947598628310186086e+01,3.307015951725261194e-01,5.737034807190480867e-01
6.916469174416469912e+01,3.693986934352206930e-01,5.917820296052564988e-01
6.985916741185832279e+01,3.408950045485062974e-01,6.039492053418828998e-01
6.954052735226338200e+01,3.840236042954433549e-01,6.898648821943167420e-01
6.963861693172759715e+01,3.577194940008582291e-01,6.511986170249921546e-01
6.782830161660182000e+01,3.733118299795132877e-01,4.246930593403873688e-01
7.064273741023670539e+01,3.165352600645150449e-01,6.076313149720468099e-01
6.858495347330642744e+01,3.467283830030712943e-01,5.227766650245719848e-01
7.127475291425763260e+01,3.276757378912972807e-01,7.033168059842125341e-01
7.139489339452649119e+01,3.000366410199077905e-01,6.270921145555298226e-01
7.021874613378331276e+01,3.302005453373487720e-01,6.615274228313645644e-01
7.074315322970058162e+01,3.552658472260359357e-01,7.269295753774194235e-01
7.183902289233316196e+01,3.328693769455098317e-01,7.405967279462395414e-01
6.945946794204984087e+01,3.763008356230598817e-01,6.713807107134717178e-01
6.988948406520732703e+01,3.787217406776862139e-01,6.707922163887235500e-01
6.882617004021926732e+01,3.258647913193455370e-01,4.886559554720305010e-01
6.801392000219630063e+01,3.718309641622009609e-01,4.987817698302350333e-01
6.996952531404990339e+01,4.060485340603905979e-01,7.381762999723273655e-01
6.957028440703325600e+01,3.606288572634512857e-01,6.540850466744544400e-01
7.208248271689328135e+01,3.380471191905236039e-01,7.551189570209393409e-01
6.956290140693032242e+01,3.310551143023386378e-01,5.216999563595356992e-01
6.871219327144424938e+01,3.396160121115923691e-01,5.051506538852118533e-01
6.930730632747074083e+01,3.564194268050733805e-01,6.265009293810226421e-01
7.023411726213358008e+01,3.429145584123892698e-01,6.841797650265252217e-01
6.847167185695323610e+01,3.655585075547645446e-01,5.203875730464492255e-01
6.983636312050759898e+01,3.269221509680150239e-01,5.585688415090455106e-01
7.067105255736680647e+01,3.167034207669671142e-01,5.782026904373552822e-01
7.160328120643301020e+01,3.353244125129575814e-01,7.545560457158795309e-01
6.919759087762757588e+01,3.748169974789570258e-01,6.498550335083413954e-01
7.230175964257620080e+01,3.534842911397976239e-01,8.719662314207332621e-01
6.947620217386577224e+01,3.679980061631741295e-01,6.480804214486760584e-01
7.014231357808311884e+01,3.295070166081863761e-01,6.172480637389982094e-01
